Date,Open,High,Low,Close,Adj Close,Volume
2020-03-30,41.000000,42.020000,39.799999,41.599998,41.374989,18942200
2020-03-31,42.480000,43.200001,38.810001,38.990002,38.779106,24290400
2020-04-01,37.400002,39.130001,36.070000,37.480000,37.277275,18415300
2020-04-02,38.220001,38.700001,35.110001,35.889999,35.695873,20572500
2020-04-03,35.340000,35.650002,33.330002,35.540001,35.347767,16452600
2020-04-06,38.400002,39.380001,37.220001,38.200001,37.993378,16251500
2020-04-07,41.439999,42.599998,40.090000,40.090000,39.873154,19648800
2020-04-08,40.270000,42.200001,39.439999,41.959999,41.733040,15821300
2020-04-09,42.820000,43.700001,41.259998,41.650002,41.424721,12969900
2020-04-13,41.090000,42.099998,40.669998,41.910000,41.683311,8456100
2020-04-14,42.900002,43.400002,42.340000,42.900002,42.851501,11311100
2020-04-15,42.099998,44.320000,41.500000,43.849998,43.800423,13530600
2020-04-16,44.650002,46.000000,44.200001,45.570000,45.518478,14580900
2020-04-17,46.680000,46.889999,43.900002,44.590000,44.539589,12116900
2020-04-20,43.720001,48.549999,43.250000,48.480000,48.425190,19963900
2020-04-22,49.500000,52.180000,49.099998,50.549999,50.492847,22373900
2020-04-23,51.860001,52.500000,48.580002,49.470001,49.414070,17547400
2020-04-24,48.389999,49.150002,42.680000,47.380001,47.326435,26489800
2020-04-27,49.230000,50.000000,48.000000,49.500000,49.444035,17502500
2020-04-28,51.000000,51.799999,50.150002,51.799999,51.741436,14486800
2020-04-29,52.599998,52.889999,50.150002,50.619999,50.562767,16780100
2020-04-30,49.860001,51.549999,49.110001,49.700001,49.643810,11691900
2020-05-04,48.000000,51.680000,47.310001,51.439999,51.381840,13088100
2020-05-05,52.150002,52.799999,50.150002,50.200001,50.143246,12887500
2020-05-06,52.220001,56.080002,52.020000,55.150002,55.087650,29841400
2020-05-07,56.500000,58.200001,53.389999,56.790001,56.725796,23166800
2020-05-08,57.919998,57.919998,54.750000,55.540001,55.477207,13877500
2020-05-11,55.439999,56.549999,54.560001,54.950001,54.887875,8451100
2020-05-12,55.500000,57.000000,54.060001,54.799999,54.738045,10259800
2020-05-13,55.599998,55.939999,54.430000,55.099998,55.037704,12325400
2020-05-14,54.799999,55.709999,53.799999,55.500000,55.437252,13387100
2020-05-15,55.000000,56.250000,54.299999,55.130001,55.067673,8773600
2020-05-18,56.490002,56.689999,55.099998,55.750000,55.686970,10389400
2020-05-19,55.939999,59.250000,55.700001,58.580002,58.513771,14923800
2020-05-20,59.000000,59.500000,56.880001,56.900002,56.835670,12111200
2020-05-21,57.599998,59.099998,57.080002,58.290001,58.224098,10627200
2020-05-22,57.889999,59.299999,57.150002,57.650002,57.584824,11111800
2020-05-25,59.200001,61.000000,58.880001,60.400002,60.331715,10932700
2020-05-26,63.200001,68.129997,63.150002,64.480003,64.407104,25598600
2020-05-27,66.860001,67.769997,64.750000,67.360001,67.283844,14189900
2020-05-28,67.250000,67.540001,64.500000,65.250000,65.176231,13656600
2020-05-29,65.300003,65.690002,64.000000,64.349998,64.277245,16845800
2020-06-01,64.000000,64.660004,62.750000,63.700001,63.627983,8825800
2020-06-02,64.610001,64.980003,61.410000,61.799999,61.730129,18678800
2020-06-03,62.880001,63.480000,60.180000,62.380001,62.309475,19666300
2020-06-04,61.630001,62.150002,60.009998,60.490002,60.421612,12876800
2020-06-05,62.000000,62.090000,58.520000,59.450001,59.382790,19427400
2020-06-08,60.009998,63.279999,59.299999,62.380001,62.309475,20720300
2020-06-09,61.180000,63.689999,60.900002,62.380001,62.309475,11476100
2020-06-10,63.000000,65.059998,61.139999,64.599998,64.526962,19867500
2020-06-12,62.820000,65.000000,62.509998,63.950001,63.877701,17166100
2020-06-15,62.840000,65.849998,62.220001,65.849998,65.775551,14722200
2020-06-16,66.599998,67.470001,64.599998,66.000000,65.925385,15613500
2020-06-17,66.410004,68.660004,65.930000,67.190002,67.114037,19341900
2020-06-18,67.180000,70.919998,65.919998,69.699997,69.621193,19522200
2020-06-19,70.980003,71.739998,70.419998,71.400002,71.319275,20071500
2020-06-22,71.620003,72.339996,70.190002,70.900002,70.819847,9359400
2020-06-23,71.559998,72.089996,70.250000,70.250000,70.170578,7408700
2020-06-24,70.199997,71.580002,68.199997,69.800003,69.721092,10694600
2020-06-25,69.910004,70.699997,68.739998,69.690002,69.611214,7928200
2020-06-26,69.489998,70.910004,68.650002,69.349998,69.271591,8242900
2020-06-29,70.169998,70.410004,68.349998,70.410004,70.330399,8285600
2020-06-30,69.830002,72.900002,69.639999,71.650002,71.568993,12884800
2020-07-01,71.980003,72.500000,70.900002,72.300003,72.218262,8864300
2020-07-02,72.750000,73.250000,70.099998,70.099998,70.020744,10932400
2020-07-03,70.199997,72.050003,69.300003,72.000000,71.918594,7094900
2020-07-06,72.809998,73.180000,71.599998,71.989998,71.908607,8159000
2020-07-07,71.900002,74.790001,71.070000,74.720001,74.635521,12432500
2020-07-08,75.250000,76.699997,74.820000,76.699997,76.613281,11698800
2020-07-09,77.000000,79.580002,76.239998,79.400002,79.310234,11646900
2020-07-10,79.290001,81.000000,78.949997,80.180000,80.089348,12989400
2020-07-13,80.610001,82.199997,80.209999,80.500000,80.408989,11128500
2020-07-14,80.750000,82.349998,79.440002,80.500000,80.408989,14203400
2020-07-15,81.300003,81.900002,80.870003,81.500000,81.407860,12774200
2020-07-16,81.099998,81.800003,79.139999,80.180000,80.089348,11218800
2020-07-17,80.500000,82.220001,80.480003,82.000000,81.907295,11010500
2020-07-20,82.360001,87.160004,82.110001,87.000000,86.901642,10871200
2020-07-21,88.709999,89.500000,83.720001,84.300003,84.204697,15297500
2020-07-22,84.000000,86.059998,82.160004,84.650002,84.554298,10813000
2020-07-23,85.080002,85.400002,78.500000,80.400002,80.309105,12729900
2020-07-24,79.879997,79.900002,77.209999,79.669998,79.579926,13623700
2020-07-27,80.650002,81.949997,78.500000,79.349998,79.260284,10208000
2020-07-28,79.320000,81.099998,78.519997,80.400002,80.309105,7497400
2020-07-29,80.970001,81.419998,79.519997,80.209999,80.119316,6350100
2020-07-30,79.199997,83.449997,79.070000,83.290001,83.195831,11514600
2020-07-31,84.199997,84.750000,80.000000,80.709999,80.709999,11271300
