Date,Open,High,Low,Close,Adj Close,Volume
2019-10-24,54.389999,54.880001,53.799999,54.779999,54.779999,1633300
2019-10-25,54.810001,55.200001,53.680000,53.970001,53.970001,1607100
2019-10-28,53.810001,54.759998,53.020000,53.150002,53.150002,3828900
2019-10-29,54.250000,54.430000,51.660000,52.180000,52.180000,5828100
2019-10-30,52.250000,54.279999,52.250000,52.930000,52.930000,4698200
2019-10-31,51.750000,52.090000,50.349998,50.799999,50.799999,5320300
2019-11-01,50.860001,51.840000,50.650002,51.130001,51.130001,3179500
2019-11-04,51.480000,51.740002,50.150002,50.540001,50.540001,1871900
2019-11-05,50.160000,53.060001,49.650002,52.549999,52.549999,3721200
2019-11-06,52.500000,54.259998,52.240002,54.259998,54.259998,2222400
2019-11-07,54.250000,54.860001,52.810001,53.099998,53.099998,2383600
2019-11-08,52.830002,53.820000,51.680000,52.080002,52.080002,3326300
2019-11-11,51.720001,53.540001,50.750000,53.099998,53.099998,2765400
2019-11-12,52.500000,53.040001,51.099998,52.290001,52.290001,1886000
2019-11-13,51.650002,53.290001,51.540001,51.990002,51.990002,2623100
2019-11-14,52.549999,54.209999,51.950001,54.209999,54.209999,2591600
2019-11-18,54.419998,54.950001,53.400002,53.680000,53.680000,1803700
2019-11-19,53.450001,54.889999,53.139999,53.959999,53.959999,2050200
2019-11-21,53.959999,54.959999,53.220001,54.959999,54.959999,1980700
2019-11-22,54.900002,55.980000,54.500000,55.980000,55.980000,1900300
2019-11-25,55.980000,55.990002,54.349998,55.119999,55.119999,1269300
2019-11-26,55.000000,55.110001,53.340000,53.419998,53.419998,2591200
2019-11-27,52.799999,55.900002,52.110001,55.900002,55.900002,2584500
2019-11-28,55.700001,56.730000,55.000000,55.160000,55.160000,1768400
2019-11-29,55.200001,56.430000,54.900002,56.340000,56.340000,2878700
2019-12-02,56.650002,59.520000,56.509998,58.799999,58.799999,3434000
2019-12-03,58.700001,60.549999,58.020000,59.750000,59.750000,3762300
2019-12-04,59.700001,61.040001,58.840000,59.200001,59.200001,4094200
2019-12-05,59.180000,59.939999,58.299999,59.500000,59.500000,3525300
2019-12-06,59.259998,61.410000,59.040001,61.410000,61.410000,2407300
2019-12-09,61.099998,61.869999,60.610001,60.730000,60.730000,1550700
2019-12-10,60.700001,61.389999,60.080002,61.299999,61.299999,1129200
2019-12-11,61.049999,61.450001,60.580002,61.400002,61.400002,1686000
2019-12-12,61.400002,64.610001,61.150002,64.610001,64.610001,2455100
2019-12-13,64.300003,66.199997,64.300003,66.199997,66.199997,1916000
2019-12-16,67.300003,67.489998,65.660004,66.540001,66.540001,1805400
2019-12-17,66.489998,66.629997,63.759998,64.279999,64.279999,2539000
2019-12-18,64.389999,64.620003,63.450001,63.880001,63.880001,2850100
2019-12-19,63.980000,64.239998,63.270000,63.810001,63.810001,2257200
2019-12-20,63.470001,63.790001,61.419998,62.700001,62.700001,3186700
2019-12-23,62.700001,64.150002,61.860001,62.599998,62.599998,2096900
2019-12-26,62.860001,63.900002,62.669998,62.730000,62.730000,1561200
2019-12-27,63.000000,63.389999,61.590000,62.400002,62.400002,2021900
2019-12-30,62.509998,62.880001,61.599998,62.860001,62.860001,1516900
2020-01-02,62.869999,65.220001,62.349998,65.180000,65.180000,2529500
2020-01-03,64.440002,65.930000,64.019997,64.300003,64.300003,2654600
2020-01-06,64.019997,64.440002,62.759998,63.900002,63.900002,1690200
2020-01-07,64.000000,64.360001,63.389999,63.740002,63.740002,1383500
2020-01-08,63.700001,64.730003,62.900002,64.589996,64.589996,1315700
2020-01-09,64.830002,68.040001,64.330002,68.040001,68.040001,2032200
2020-01-10,68.099998,68.199997,65.820000,66.779999,66.779999,1364900
2020-01-13,66.699997,69.169998,66.309998,69.169998,69.169998,1352800
2020-01-14,68.500000,71.720001,68.150002,68.349998,68.349998,2905500
2020-01-15,68.000000,70.449997,67.559998,70.110001,70.110001,2021900
2020-01-16,70.459999,71.260002,69.279999,70.360001,70.360001,1140400
2020-01-17,70.440002,72.099998,70.230003,71.260002,71.260002,869700
2020-01-20,71.199997,75.680000,70.790001,75.680000,75.680000,1785900
2020-01-21,75.029999,77.750000,74.519997,76.559998,76.559998,3760300
2020-01-22,77.470001,78.199997,75.230003,75.849998,75.849998,1785000
2020-01-23,74.949997,75.769997,74.220001,75.349998,75.349998,1725800
2020-01-24,75.050003,76.110001,73.580002,74.250000,74.250000,1493300
2020-01-27,72.199997,72.500000,71.300003,72.129997,72.129997,1538900
2020-01-28,72.180000,76.120003,71.900002,75.050003,75.050003,2130300
2020-01-29,75.940002,76.980003,75.000000,75.440002,75.440002,1592100
2020-01-30,72.669998,74.220001,71.070000,74.000000,74.000000,3293400
2020-01-31,73.190002,74.919998,70.209999,71.199997,71.199997,3216700
2020-02-03,71.919998,73.459999,71.120003,71.419998,71.419998,1476500
2020-02-04,72.750000,74.290001,72.370003,73.449997,73.449997,1194800
2020-02-05,74.650002,75.550003,73.070000,73.500000,73.500000,1304900
2020-02-06,74.500000,74.699997,70.879997,71.500000,71.500000,1409600
2020-02-07,71.500000,71.519997,67.959999,67.959999,67.959999,2148800
2020-02-10,67.750000,69.300003,64.650002,65.769997,65.769997,2283100
2020-02-11,66.209999,70.599998,65.800003,70.599998,70.599998,2144600
2020-02-12,70.800003,72.120003,69.660004,70.930000,70.930000,2461000
2020-02-13,69.330002,73.330002,68.620003,73.330002,73.330002,2097200
2020-02-14,73.209999,73.830002,69.300003,70.599998,70.599998,2564300
2020-02-17,70.910004,72.500000,69.879997,71.650002,71.650002,1678700
2020-02-18,71.199997,72.900002,71.050003,72.000000,72.000000,1587200
2020-02-19,72.000000,74.370003,71.870003,73.199997,73.199997,1851400
2020-02-20,73.199997,73.199997,69.900002,70.989998,70.989998,2543700
2020-02-21,69.519997,74.599998,69.099998,72.760002,72.760002,3529700
2020-02-26,null,null,null,null,null,null
2020-02-27,64.919998,67.139999,62.299999,62.709999,62.709999,3339300
2020-02-28,62.200001,63.349998,58.360001,62.150002,62.150002,6964100
2020-03-02,62.400002,65.250000,60.520000,63.349998,63.349998,4328100
2020-03-03,63.849998,68.910004,63.700001,66.510002,66.510002,4962800
2020-03-04,68.000000,69.750000,67.220001,68.580002,68.580002,3038000
2020-03-05,67.809998,68.019997,61.029999,62.349998,62.349998,3692300
2020-03-06,57.560001,59.880001,55.000000,56.259998,56.259998,5868000
2020-03-09,50.099998,51.740002,49.029999,49.250000,49.250000,6135800
2020-03-10,54.299999,54.919998,50.369999,54.919998,54.919998,3607200
2020-03-11,52.090000,54.740002,47.389999,51.790001,51.790001,5267100
2020-03-12,47.900002,47.900002,38.830002,43.000000,43.000000,4066500
2020-03-13,51.000000,55.820000,42.500000,54.779999,54.779999,6315800
2020-03-16,45.099998,55.500000,45.099998,49.500000,49.500000,8664500
2020-03-17,51.540001,54.520000,49.009998,53.700001,53.700001,4821500
2020-03-18,48.900002,53.509998,47.779999,51.000000,51.000000,6196100
2020-03-19,49.970001,52.250000,48.119999,48.669998,48.669998,7601500
2020-03-20,51.520000,54.209999,49.110001,49.209999,49.209999,5569400
2020-03-23,49.000000,51.360001,44.369999,45.340000,45.340000,3473400
2020-03-24,48.200001,55.110001,48.200001,54.799999,54.799999,3216900
2020-03-25,54.250000,62.990002,54.250000,60.000000,60.000000,3940300
2020-03-26,60.650002,62.560001,55.500000,56.110001,56.110001,5511400
2020-03-27,53.250000,54.320000,50.500000,51.279999,51.279999,4293400
2020-03-30,52.450001,54.000000,49.590000,50.990002,50.990002,3924000
2020-03-31,50.759998,51.040001,47.349998,48.000000,48.000000,5067900
2020-04-01,46.080002,48.849998,44.799999,48.080002,48.080002,4936300
2020-04-02,48.650002,51.320000,48.320000,49.740002,49.740002,3648300
2020-04-03,49.330002,49.330002,44.750000,45.099998,45.099998,4010100
2020-04-06,48.099998,54.419998,47.500000,53.840000,53.840000,3424500
2020-04-07,58.590000,63.200001,56.630001,57.500000,57.500000,4971900
2020-04-08,57.500000,61.759998,55.869999,61.389999,61.389999,2768800
2020-04-09,62.049999,62.790001,57.090000,57.730000,57.730000,3117800
2020-04-13,56.799999,59.290001,55.599998,58.299999,58.299999,3222500
2020-04-14,60.290001,60.590000,58.540001,59.500000,59.500000,3270000
2020-04-15,57.900002,63.680000,56.799999,62.799999,62.799999,4473300
2020-04-16,63.810001,66.760002,62.799999,64.690002,64.690002,4304300
2020-04-17,66.220001,66.379997,60.820000,61.799999,61.799999,3751600
2020-04-20,60.000000,66.199997,59.439999,64.660004,64.660004,3559200
2020-04-22,65.720001,76.830002,64.720001,75.750000,75.750000,9074700
2020-04-23,77.000000,78.779999,68.800003,72.800003,72.800003,6488000
2020-04-24,71.050003,71.849998,64.199997,68.680000,68.680000,5677300
2020-04-27,71.720001,75.769997,71.699997,75.190002,75.190002,4124000
2020-04-28,77.010002,79.650002,76.220001,77.209999,77.209999,5382600
2020-04-29,79.099998,79.699997,77.790001,77.790001,77.790001,2539900
2020-04-30,75.699997,77.559998,73.250000,73.250000,73.250000,3303700
2020-05-04,72.000000,74.800003,71.080002,74.070000,74.070000,3395600
2020-05-05,76.489998,79.190002,73.830002,74.860001,74.860001,3078500
2020-05-06,78.120003,89.199997,78.040001,89.180000,89.180000,10302900
2020-05-07,92.250000,93.980003,85.169998,90.199997,90.199997,8582400
2020-05-08,91.519997,92.690002,84.500000,87.500000,87.500000,7681600
2020-05-11,87.800003,88.570000,85.400002,86.940002,86.940002,3300300
2020-05-12,87.510002,92.809998,87.000000,89.510002,89.510002,5047900
2020-05-13,91.010002,93.300003,88.680000,91.410004,91.410004,4502500
2020-05-14,91.879997,91.879997,87.570000,88.849998,88.849998,4032500
2020-05-15,88.099998,88.879997,85.620003,86.070000,86.070000,3613700
2020-05-18,88.230003,89.779999,82.349998,84.120003,84.120003,5448100
2020-05-19,84.400002,92.279999,84.400002,92.160004,92.160004,5898100
2020-05-20,91.860001,93.500000,88.050003,88.529999,88.529999,5320300
2020-05-21,89.059998,90.019997,84.150002,86.599998,86.599998,6660600
2020-05-22,85.720001,91.900002,84.349998,85.150002,85.150002,6891100
2020-05-25,88.000000,89.000000,86.010002,87.379997,87.379997,3989900
2020-05-26,89.519997,95.699997,89.199997,95.400002,95.400002,7173900
2020-05-27,97.050003,98.449997,90.989998,94.000000,94.000000,5930200
2020-05-28,94.900002,95.300003,91.309998,92.489998,92.489998,5179500
2020-05-29,91.830002,92.879997,90.209999,91.620003,91.620003,4645200
2020-06-01,91.650002,92.489998,89.000000,91.400002,91.400002,2983600
2020-06-02,92.599998,94.370003,88.010002,89.190002,89.190002,5652200
2020-06-03,91.000000,92.029999,86.300003,87.349998,87.349998,6052100
2020-06-04,87.010002,88.260002,84.830002,86.029999,86.029999,4331300
2020-06-05,88.000000,88.080002,84.300003,86.330002,86.330002,6410100
2020-06-08,86.500000,93.000000,86.250000,93.000000,93.000000,5134100
2020-06-09,91.139999,94.849998,90.510002,94.500000,94.500000,3235200
2020-06-10,94.589996,100.820000,94.360001,99.699997,99.699997,6112000
2020-06-12,97.440002,103.389999,97.019997,99.470001,99.470001,6205200
2020-06-15,98.500000,102.400002,97.599998,101.900002,101.900002,3220700
2020-06-16,103.099998,105.309998,100.080002,100.080002,100.080002,2973600
2020-06-17,100.349998,106.800003,100.250000,106.199997,106.199997,4704400
2020-06-18,105.470001,109.320000,104.000000,104.879997,104.879997,2974100
2020-06-19,106.989998,107.489998,103.099998,104.000000,104.000000,3827300
2020-06-22,105.000000,105.260002,100.769997,102.400002,102.400002,2328700
2020-06-23,103.220001,105.980003,102.839996,103.300003,103.300003,3414700
2020-06-24,103.400002,106.849998,102.519997,106.269997,106.269997,3693700
2020-06-25,106.400002,107.000000,103.029999,105.250000,105.250000,2076700
2020-06-26,104.510002,105.599998,101.629997,103.099998,103.099998,1924300
2020-06-29,103.699997,106.230003,102.300003,106.150002,106.150002,2136900
2020-06-30,105.029999,108.500000,104.820000,107.050003,107.050003,3040300
2020-07-01,108.190002,112.019997,107.000000,112.019997,112.019997,3218900
2020-07-02,113.000000,114.779999,107.169998,107.930000,107.930000,3220100
2020-07-03,108.000000,109.570000,106.099998,108.860001,108.860001,1567500
2020-07-06,112.000000,118.250000,111.419998,118.250000,118.250000,3059700
2020-07-07,117.129997,119.139999,114.889999,117.099998,117.099998,2263300
2020-07-08,118.000000,119.500000,115.000000,115.410004,115.410004,2542500
2020-07-09,116.580002,120.360001,115.419998,120.180000,120.180000,2616300
2020-07-10,119.790001,121.360001,117.529999,120.239998,120.239998,1914500
2020-07-13,120.839996,121.489998,117.000000,117.000000,117.000000,2193000
2020-07-14,117.900002,119.519997,114.690002,115.690002,115.690002,3627800
2020-07-15,116.824997,117.143997,112.968002,113.606003,113.606003,2936795
2020-07-16,112.719002,113.995003,109.947998,110.237000,110.237000,2810269
2020-07-17,111.064003,115.958000,110.625999,115.091003,115.091003,3838133
2020-07-20,115.709000,119.346001,115.709000,119.237000,119.237000,2240951
2020-07-21,120.143997,122.845001,117.403000,118.828003,118.828003,3793482
2020-07-22,120.094002,125.874001,118.698997,125.126999,125.126999,3521967
2020-07-23,125.116997,127.469002,119.405998,119.596001,119.596001,2729898
2020-07-24,118.598999,121.488998,114.024002,121.180000,121.180000,3448118
2020-07-27,122.099998,124.550003,118.150002,120.500000,120.500000,2442500
2020-07-28,120.500000,121.940002,118.000000,121.830002,121.830002,1820100
2020-07-29,121.839996,124.500000,120.540001,123.410004,123.410004,2521500
2020-07-30,120.989998,124.620003,120.000000,122.000000,122.000000,2722600
2020-07-31,123.099998,126.849998,119.320000,119.320000,119.320000,3472700
